SubjectID,X-Grade,Pass,n_attempts,n_assignments_attempted,n_code_states_attempts,mean_score_attempt,median_score_attempt,std_score_attempt,min_score_attempt,max_score_attempt,n_correct_attempts,correct_attempt_rate,active_days_attempts,first_attempt_day_from_start,last_attempt_day_from_start,attempts_per_active_day,n_problems_attempted,n_solved_problems,mean_attempts_per_problem,median_attempts_per_problem,max_attempts_single_problem,mean_first_score_problem,mean_last_score_problem,mean_best_score_problem,mean_score_improvement_problem,n_first_attempt_correct,solve_rate,first_attempt_correct_rate,n_compile_events_total,n_compile_success_total,n_compile_errors_total,compile_success_rate,compile_error_rate,phase_n_attempts_early,phase_n_attempts_late,phase_n_attempts_middle,phase_mean_score_early,phase_mean_score_late,phase_mean_score_middle,phase_correct_rate_early,phase_correct_rate_late,phase_correct_rate_middle,score_change_late_early,correct_rate_change_late_early,attempts_change_late_early,mean_gap_hours,median_gap_hours,max_gap_hours,n_large_gaps_24h,n_large_gaps_72h,code_chars_mean,code_chars_std,code_chars_max,code_chars_first,code_chars_last,code_lines_mean,code_lines_std,code_lines_max,code_lines_first,code_lines_last,code_non_empty_lines_mean,code_non_empty_lines_std,code_non_empty_lines_max,code_non_empty_lines_first,code_non_empty_lines_last,code_avg_line_length_mean,code_avg_line_length_std,code_avg_line_length_max,code_avg_line_length_first,code_avg_line_length_last,code_n_if_mean,code_n_if_std,code_n_if_max,code_n_if_first,code_n_if_last,code_n_else_mean,code_n_else_std,code_n_else_max,code_n_else_first,code_n_else_last,code_n_for_mean,code_n_for_std,code_n_for_max,code_n_for_first,code_n_for_last,code_n_while_mean,code_n_while_std,code_n_while_max,code_n_while_first,code_n_while_last,code_n_return_mean,code_n_return_std,code_n_return_max,code_n_return_first,code_n_return_last,code_n_boolean_ops_mean,code_n_boolean_ops_std,code_n_boolean_ops_max,code_n_boolean_ops_first,code_n_boolean_ops_last,code_n_comparison_ops_mean,code_n_comparison_ops_std,code_n_comparison_ops_max,code_n_comparison_ops_first,code_n_comparison_ops_last,code_n_assignments_mean,code_n_assignments_std,code_n_assignments_max,code_n_assignments_first,code_n_assignments_last,code_n_semicolons_mean,code_n_semicolons_std,code_n_semicolons_max,code_n_semicolons_first,code_n_semicolons_last,code_has_comment_mean,code_has_comment_std,code_has_comment_max,code_has_comment_first,code_has_comment_last,code_has_loop_mean,code_has_loop_std,code_has_loop_max,code_has_loop_first,code_has_loop_last,code_has_conditional_mean,code_has_conditional_std,code_has_conditional_max,code_has_conditional_first,code_has_conditional_last,code_brace_balance_mean,code_brace_balance_std,code_brace_balance_max,code_brace_balance_first,code_brace_balance_last,code_n_loops_mean,code_n_loops_std,code_n_loops_max,code_n_loops_first,code_n_loops_last,code_chars_change_last_first,code_lines_change_last_first,code_non_empty_lines_change_last_first,code_avg_line_length_change_last_first,code_n_if_change_last_first,code_n_else_change_last_first,code_n_for_change_last_first,code_n_while_change_last_first,code_n_return_change_last_first,code_n_boolean_ops_change_last_first,code_n_comparison_ops_change_last_first,code_n_assignments_change_last_first,code_n_semicolons_change_last_first,code_has_comment_change_last_first,code_has_loop_change_last_first,code_has_conditional_change_last_first,code_brace_balance_change_last_first,code_n_loops_change_last_first
80b79645be384d8162597a76b28062cd35ea1019db9344ebd3f549d05246afa2,48.5,0,183,5,183,0.41688175409836065,0.214286,0.44896060216217615,0.0,1.0,50,0.273224043715847,65,2.2184837962962964,67.54133101851852,2.772727272727273,50,49,3.66,2.0,21,0.4780889,0.996,0.996,0.5179111000000001,20,0.98,0.4,183,93,90,0.5081967213114754,0.4918032786885246,61,61,61,0.38114754098360654,0.5137246065573771,0.35577311475409834,0.16393442622950818,0.4426229508196721,0.21311475409836064,0.13257706557377053,0.2786885245901639,0,8.614001831501833,0.01597222222222222,554.5616666666666,5,5,299.07650273224044,104.56411170106972,676,169,266,18.62295081967213,6.357043167875087,40,13,13,16.37704918032787,5.46566887944795,33,11,13,18.602107659960634,3.9955877463874256,34.666666666666664,15.363636363636363,20.46153846153846,1.9398907103825136,1.0801373483436514,5,1,1,1.2513661202185793,1.2719223973968303,5,1,0,0.4371584699453552,0.675421408562757,2,0,1,0.0273224043715847,0.16346838216552334,1,0,0,2.557377049180328,1.303308429554297,6,2,1,1.092896174863388,1.3206324763206307,7,1,0,2.6721311475409837,2.2609050371701644,11,2,2,1.994535519125683,2.2930790944975206,9,0,4,4.852459016393443,2.3754888374222496,12,2,6,0.0,0.0,0,0,0,0.33879781420765026,0.4745995160706937,1,0,1,0.9562841530054644,0.20502309202618232,1,1,1,0.03825136612021858,0.219041875131926,2,0,0,0.4644808743169399,0.7394649301176877,3,0,1,97,0,2,5.097902097902097,0,-1,1,0,-1,-1,0,4,4,0,1,0,0,1
f2c0c481d6d6af0b83c418cd9a25d31dc1ffd303019b7cff7adf84e88f578dcf,87.15,1,238,5,238,0.4956738483193277,0.5298244999999999,0.4026636872288682,0.0,1.0,56,0.23529411764705882,67,1.9739699074074073,69.33251157407408,3.5,50,50,4.76,3.0,21,0.380450154,1.0,1.0,0.6195498460000001,10,1.0,0.2,238,187,51,0.7857142857142857,0.21428571428571427,80,79,79,0.5325395,0.546692588607595,0.4073228025316456,0.2625,0.25316455696202533,0.189873417721519,0.0141530886075949,-0.009335443037974678,-1,6.821118143459915,0.02722222222222222,509.21666666666664,11,7,297.781512605042,141.03515195565197,759,117,297,16.008403361344538,7.028568344080806,41,8,16,15.785714285714286,6.966487418778389,41,8,16,18.598875408821034,2.73229037083144,24.714285714285715,14.625,18.5625,1.7941176470588236,1.5438892265660378,10,1,1,0.2647058823529412,0.6241400139485255,3,0,1,0.6680672268907563,0.6712206618512834,2,0,1,0.20588235294117646,0.5696685123375445,2,0,0,2.0294117647058822,1.3101262825193336,8,2,1,0.8361344537815126,1.1262297426913819,5,1,0,3.096638655462185,2.4638973885803432,15,2,2,2.361344537815126,2.378635897550001,10,0,4,5.30672268907563,2.8762150202315193,15,2,6,0.06722689075630252,0.2509422727496088,1,0,0,0.6386554621848739,0.4814025296576201,1,0,1,0.8235294117647058,0.3820234561806728,1,1,1,0.0,0.0,0,0,0,0.8739495798319328,0.7636755651159051,2,0,1,180,8,8,3.9375,0,1,1,0,-1,-1,0,4,4,0,1,0,0,1
c24802aafcbbb5d0d9f4ff58778800955e3c56280ac70345100d3a9a6ea2653f,44.0,0,442,5,442,0.2551726088235294,0.0,0.375322340821472,0.0,1.0,51,0.11538461538461539,64,6.432615740740741,71.42725694444445,6.8,50,46,8.84,7.0,27,0.24518633999999997,0.9516523859999999,0.9516523859999999,0.7064660460000001,4,0.92,0.08,442,172,270,0.3891402714932127,0.6108597285067874,148,147,147,0.24759461486486484,0.2973887142857143,0.22058604829931974,0.0945945945945946,0.14285714285714285,0.10884353741496598,0.04979409942084945,0.04826254826254825,-1,3.537123330813807,0.008888888888888889,528.1455555555556,7,6,224.3235294117647,113.9319199915335,705,117,262,12.414027149321267,5.5010271215066275,34,7,15,11.952488687782806,5.088335837269613,31,7,14,18.330441567807366,3.0241088724992924,28.470588235294116,16.714285714285715,18.714285714285715,1.8506787330316743,1.7183449272028417,9,1,1,0.27149321266968324,0.6050071015486914,5,0,0,0.334841628959276,0.5438658942387925,2,0,1,0.00904977375565611,0.09480617421287993,1,0,0,2.3009049773755654,1.3825767441756205,7,2,2,0.7624434389140271,1.328269773815426,6,1,0,2.262443438914027,2.261557146765499,10,3,2,1.7171945701357465,2.4677738466024364,17,0,4,4.221719457013575,2.688799095168398,19,2,7,0.013574660633484163,0.1158479732949663,1,0,0,0.2986425339366516,0.4581813242554878,1,0,1,0.7760180995475113,0.41738249220155377,1,1,1,0.08597285067873303,0.42253159839495513,4,0,0,0.3438914027149321,0.5628895865021717,2,0,1,145,8,7,2.0,0,0,1,0,0,-1,-1,4,5,0,1,0,0,1
b83f22b6c073f282fc8e9556f47e3cb0ecb74d950973838f47c4837826ff08e0,52.03,0,206,5,206,0.3838191713592233,0.0,0.45285254673075115,0.0,1.0,58,0.2815533980582524,63,6.993888888888889,70.16743055555555,3.21875,50,50,4.12,2.0,30,0.36574424,1.0,1.0,0.63425576,14,1.0,0.28,206,94,112,0.4563106796116505,0.5436893203883495,69,69,68,0.16110247826086957,0.5459913768115943,0.44525401911764706,0.07246376811594203,0.463768115942029,0.3088235294117647,0.3848888985507247,0.391304347826087,0,7.3959268292682925,0.010833333333333334,504.52555555555557,6,5,337.27669902912623,183.17973618034068,962,143,254,16.461165048543688,8.148975491610583,45,10,11,16.024271844660195,8.176372456069638,45,9,11,20.789714968340373,3.5241653190413387,29.153846153846153,15.88888888888889,23.09090909090909,2.9271844660194173,2.9082789873472126,14,1,1,2.354368932038835,2.9326846669746356,13,1,0,0.32524271844660196,0.5282679376709423,2,0,1,0.038834951456310676,0.1936720938678786,1,0,0,3.5436893203883497,2.9706752095387867,14,2,1,2.3932038834951457,2.7877348838472766,9,1,0,3.412621359223301,2.774383855540365,12,2,2,1.441747572815534,2.2358508729818256,9,0,4,5.087378640776699,2.8253445155487773,14,2,6,0.0,0.0,0,0,0,0.3058252427184466,0.4618785064026794,1,0,1,0.8980582524271845,0.30330877208588636,1,1,1,0.03398058252427184,0.18162056295864493,1,0,0,0.3640776699029126,0.6076511144273398,3,0,1,111,1,2,7.202020202020201,0,-1,1,0,-1,-1,0,4,4,0,1,0,0,1
fa57bd66cb6354a6d8af1e7b47b28589e586bf1303a9080652bf2cfe6b9bbab4,48.0,0,113,5,113,0.4639380530973451,0.0,0.48788705991396936,0.0,1.0,49,0.4336283185840708,62,7.365787037037037,70.21858796296296,1.7936507936507937,50,49,2.26,1.0,22,0.6613333400000001,0.9925,0.9925,0.33116666,32,0.98,0.64,113,57,56,0.504424778761062,0.49557522123893805,38,38,37,0.42105263157894735,0.5953947368421053,0.372972972972973,0.42105263157894735,0.5789473684210527,0.2972972972972973,0.17434210526315796,0.1578947368421053,0,13.468457341269842,0.007916666666666666,505.3311111111111,5,5,225.84070796460176,91.97666303118122,527,103,173,11.849557522123893,4.55760988218381,23,6,10,10.946902654867257,4.155118848146829,21,6,10,20.85013600254463,4.118504358911547,32.714285714285715,17.166666666666668,17.3,1.6814159292035398,1.3579493910571803,5,0,0,0.8584070796460177,1.4322014562826009,5,0,0,0.5575221238938053,0.6114685644493383,2,0,1,0.008849557522123894,0.09407208683835974,1,0,0,2.265486725663717,1.4143253004969516,6,1,1,1.1061946902654867,1.234640143193895,5,1,0,2.9734513274336285,2.0153880209135844,8,2,1,2.0353982300884956,2.4818239388020906,9,1,6,4.991150442477876,2.6541597245147868,13,2,8,0.008849557522123894,0.09407208683835971,1,0,0,0.504424778761062,0.5022075162525257,1,0,1,0.7964601769911505,0.4044240180137636,1,0,0,0.21238938053097345,0.47153486906416875,3,1,0,0.5663716814159292,0.6105633551233394,2,0,1,70,4,4,0.13333333333333286,0,0,1,0,0,-1,-1,5,6,0,1,0,-1,1
2b094c4248c216c84aca0e3dbdd79ba28f43b7e9912a7d2190688321f51e5a7a,80.65,1,322,5,322,0.33781022608695654,0.0,0.408962736030434,0.0,1.0,49,0.15217391304347827,65,6.4359375,72.23886574074074,4.878787878787879,50,48,6.44,3.0,36,0.269958074,0.99632352,0.99632352,0.726365446,7,0.96,0.14,322,164,158,0.5093167701863354,0.4906832298136646,108,107,107,0.3573141861111111,0.34126802523364486,0.3146661869158879,0.21296296296296297,0.16822429906542055,0.07476635514018691,-0.016046160877466242,-0.04473866389754241,-1,4.9198451021114575,0.011944444444444445,538.7144444444444,4,4,301.50931677018633,172.274218776297,952,123,260,15.08695652173913,8.281564786860995,44,7,12,13.512422360248447,7.041587701205346,39,7,12,21.763243087525353,4.0368465713234425,36.6875,17.571428571428573,21.666666666666668,1.7919254658385093,1.5336912147139998,7,1,1,0.5031055900621118,1.068519945322131,6,0,0,0.577639751552795,0.7159922340099472,3,0,1,0.06521739130434782,0.2713209568538052,2,0,0,1.8695652173913044,1.1086206230106825,7,1,2,0.782608695652174,1.4194714130653776,7,1,0,3.229813664596273,3.699370068806435,20,2,2,3.232919254658385,2.6683392666709382,14,2,4,5.739130434782608,3.5406350331208136,18,3,7,0.17080745341614906,0.3769263711788655,1,0,0,0.5031055900621118,0.5007685507936586,1,0,1,0.8385093167701864,0.3685556741655952,1,1,1,0.037267080745341616,0.2468038371928883,3,0,0,0.6428571428571429,0.7318490460861663,3,0,1,137,5,5,4.095238095238095,0,0,1,0,1,-1,0,2,4,0,1,0,0,1
a50b5be5f4ff7ea94290013a66e36e6dea9aed76a2d5c4bef41e28b4ad4503ed,48.56,0,333,5,333,0.3153228606606607,0.0,0.3937604254436713,0.0,1.0,47,0.14114114114114115,70,1.9755671296296295,72.55303240740741,4.690140845070423,50,45,6.66,4.0,62,0.32943804,0.9646714319999999,0.98225714,0.6352333920000001,8,0.9,0.16,333,163,170,0.4894894894894895,0.5105105105105106,111,111,111,0.3053293873873874,0.44808062162162166,0.19255857297297296,0.14414414414414414,0.23423423423423423,0.04504504504504504,0.14275123423423425,0.09009009009009009,0,5.101985441767068,0.016944444444444446,542.1305555555556,8,7,242.58858858858858,109.85596589571922,632,142,334,13.204204204204204,5.153111738035677,26,11,17,11.903903903903904,4.296582042013137,25,9,14,20.090023213951515,4.240702494470157,37.76923076923077,15.777777777777779,23.857142857142858,1.5945945945945945,1.0674119560631674,5,1,2,0.5015015015015015,0.8904602323796084,5,1,0,0.5405405405405406,0.6177658510268172,3,0,1,0.03003003003003003,0.17092677657670466,1,0,0,1.921921921921922,1.156399129060845,6,2,1,1.087087087087087,1.13338504935606,6,1,0,2.7927927927927927,1.851979324339024,9,2,3,1.6216216216216217,1.8320476432784003,8,0,5,4.1591591591591595,2.1624983909490254,12,2,7,0.06006006006006006,0.23795564281644843,1,0,0,0.5045045045045045,0.5007321243651287,1,0,1,0.8828828828828829,0.32204370181827896,1,1,1,0.04504504504504504,0.24742240066407592,2,0,0,0.5705705705705706,0.6484262496070718,3,0,1,192,6,5,8.079365079365079,1,-1,1,0,-1,-1,1,5,5,0,1,0,0,1
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,55.4,0,229,5,229,0.4214553580786026,0.176471,0.4455163079129722,0.0,1.0,63,0.27510917030567683,65,7.390150462962963,72.4984375,3.4696969696969697,50,49,4.58,3.0,29,0.43538462,0.9953846199999999,0.9953846199999999,0.56,21,0.98,0.42,229,121,108,0.5283842794759825,0.47161572052401746,77,76,76,0.22468472727272726,0.5216083947368421,0.5206620394736842,0.07792207792207792,0.4605263157894737,0.2894736842105263,0.2969236674641148,0.3826042378673957,-1,6.853503898635478,0.011944444444444445,541.6052777777778,4,4,262.5589519650655,97.5614168719105,576,87,354,15.729257641921397,6.233474283212363,31,6,19,14.174672489082969,5.049323864948983,25,6,18,18.73423704072846,3.64538201690074,30.153846153846153,14.5,19.666666666666668,2.3842794759825328,1.3639844337768992,5,1,3,0.7685589519650655,1.4700722390266376,5,0,0,0.49344978165938863,0.723175789312501,3,0,1,0.004366812227074236,0.06608186004550898,1,0,0,2.7598253275109172,1.56971110457047,6,1,2,1.0043668122270741,1.0065479333104985,4,0,0,3.314410480349345,1.9993008047714713,8,0,4,2.069868995633188,2.501650416689747,10,1,5,5.362445414847161,2.59124456192055,13,1,9,0.013100436681222707,0.11395402831837018,1,0,0,0.36681222707423583,0.48299037859439325,1,0,1,0.9388646288209607,0.24010327459545927,1,1,1,0.07423580786026202,0.26272852430618054,1,0,0,0.4978165938864629,0.7292417002906055,3,0,1,267,13,12,5.166666666666668,2,0,1,0,1,0,4,4,8,0,1,0,0,1
3e88c0584a41035de2c85904f13d7e5f03eab562308106eb2d9c7d8d1d5f65fb,19.0,0,89,5,89,0.580379786516854,1.0,0.482154264768018,0.0,1.0,49,0.550561797752809,65,5.915358796296296,70.92813657407407,1.3484848484848484,49,46,1.816326530612245,1.0,11,0.7353383469387755,0.9630027551020408,0.9738871020408163,0.22766440816326533,35,0.9387755102040817,0.7142857142857143,89,55,34,0.6179775280898876,0.38202247191011235,30,30,29,0.8133333333333332,0.7518518666666666,0.16200844827586208,0.8,0.7333333333333333,0.10344827586206896,-0.06148146666666665,-0.06666666666666676,0,17.730757575757575,0.011944444444444445,507.8041666666667,4,4,291.13483146067415,201.6998890685252,862,169,203,15.584269662921349,9.13386429816891,39,8,11,12.730337078651685,5.414131435721582,29,8,11,21.91901048980712,7.212561835384633,38.07692307692308,21.125,18.454545454545453,1.6292134831460674,1.1117351555922732,4,0,1,0.4044943820224719,0.669448570969141,3,0,0,0.6853932584269663,0.650096244937092,3,0,1,0.056179775280898875,0.27632122947584004,2,0,0,1.8202247191011236,1.0929713228460483,5,1,1,0.6853932584269663,1.0828781684387712,7,3,0,2.831460674157303,1.7335981699670708,11,4,2,2.3258426966292136,2.178277472614941,9,4,4,5.325842696629214,2.741827861195704,15,5,6,0.011235955056179775,0.10599978800063599,1,0,0,0.6404494382022472,0.4825875099925579,1,0,1,0.8202247191011236,0.386175824087028,1,0,1,0.12359550561797752,0.36370019868708564,2,0,0,0.7415730337078652,0.6489167527440083,3,0,1,34,3,3,-2.6704545454545467,1,0,1,0,0,-3,-2,0,1,0,1,1,0,1
9ecd8d14b33e6d7b4895b660bfc04f1b62dc5ff8d0361871658026089631b0f4,78.66,1,192,5,192,0.44187420937500005,0.36931800000000004,0.43706780193184414,0.0,1.0,50,0.2604166666666667,69,2.1362847222222223,71.1407175925926,2.742857142857143,50,50,3.84,3.0,19,0.375924638,1.0,1.0,0.624075362,15,1.0,0.3,192,134,58,0.6979166666666666,0.3020833333333333,64,64,64,0.51973533125,0.487137634375,0.3187496625,0.328125,0.28125,0.171875,-0.032597696875000026,-0.046875,0,8.670714077952297,0.016944444444444446,584.2694444444444,7,5,301.015625,126.15026677315096,640,118,245,14.880208333333334,6.623867992457344,34,7,13,14.473958333333334,6.274635131198338,34,7,13,20.985148840419452,3.7078903576440467,34.72727272727273,16.857142857142858,18.846153846153847,1.7395833333333333,1.1508684784975658,6,1,1,0.7135416666666666,0.683557033575171,3,0,0,0.828125,0.7496181401359912,3,0,1,0.08854166666666667,0.28482374146097006,1,0,0,1.9791666666666667,1.1931669914387455,6,2,2,0.6041666666666666,0.8976894910483071,4,1,0,2.7864583333333335,2.1098681029551027,10,2,2,3.2552083333333335,2.6864940383611664,11,1,5,6.354166666666667,3.2951786663671188,17,3,8,0.06770833333333333,0.2519015812410923,1,0,0,0.7135416666666666,0.4532881130561944,1,0,1,0.875,0.3315835399700316,1,1,1,0.03125,0.174447519824086,1,0,0,0.9166666666666666,0.754278083715927,3,0,1,127,6,6,1.989010989010989,0,0,1,0,0,-1,0,4,5,0,1,0,0,1
